data2,data1,loggerUid,logDateTime,dateTime
13.5,3.3,FE23BC74DC01,1628246700,06-08-2021 10:45:00
13.56,5.72,FE23BC74DC01,1628247600,06-08-2021 11:00:00
13.5,7.04,FE23BC74DC01,1628248500,06-08-2021 11:15:00
13.56,6.6,FE23BC74DC01,1628249400,06-08-2021 11:30:00
13.38,6.6,FE23BC74DC01,1628250300,06-08-2021 11:45:00
13.31,3.96,FE23BC74DC01,1628251200,06-08-2021 12:00:00
13.31,3.52,FE23BC74DC01,1628252100,06-08-2021 12:15:00
13.31,14.74,FE23BC74DC01,1628253000,06-08-2021 12:30:00
13.19,13.42,FE23BC74DC01,1628253900,06-08-2021 12:45:00
13.13,11.66,FE23BC74DC01,1628254800,06-08-2021 13:00:00
13.13,10.56,FE23BC74DC01,1628255700,06-08-2021 13:15:00
13.13,11.66,FE23BC74DC01,1628256600,06-08-2021 13:30:00
13.06,16.94,FE23BC74DC01,1628257500,06-08-2021 13:45:00
13.06,23.54,FE23BC74DC01,1628258400,06-08-2021 14:00:00
13,19.36,FE23BC74DC01,1628259300,06-08-2021 14:15:00
12.94,16.06,FE23BC74DC01,1628260200,06-08-2021 14:30:00
12.94,55.44,FE23BC74DC01,1628261100,06-08-2021 14:45:00
12.81,55.660000000000004,FE23BC74DC01,1628262000,06-08-2021 15:00:00
12.81,55.660000000000004,FE23BC74DC01,1628262900,06-08-2021 15:15:00
12.75,59.84,FE23BC74DC01,1628263800,06-08-2021 15:30:00
12.69,59.4,FE23BC74DC01,1628264700,06-08-2021 15:45:00
12.69,57.2,FE23BC74DC01,1628265600,06-08-2021 16:00:00
12.75,60.94,FE23BC74DC01,1628266500,06-08-2021 16:15:00
12.81,65.78,FE23BC74DC01,1628267400,06-08-2021 16:30:00
12.75,62.7,FE23BC74DC01,1628268300,06-08-2021 16:45:00
12.69,57.2,FE23BC74DC01,1628269200,06-08-2021 17:00:00
12.75,51.48,FE23BC74DC01,1628270100,06-08-2021 17:15:00
12.63,48.62,FE23BC74DC01,1628271000,06-08-2021 17:30:00
12.63,47.74,FE23BC74DC01,1628271900,06-08-2021 17:45:00
12.69,46.42,FE23BC74DC01,1628272800,06-08-2021 18:00:00
12.75,38.94,FE23BC74DC01,1628273700,06-08-2021 18:15:00
12.88,43.56,FE23BC74DC01,1628274600,06-08-2021 18:30:00
13.06,41.58,FE23BC74DC01,1628275500,06-08-2021 18:45:00
13.38,35.86,FE23BC74DC01,1628276400,06-08-2021 19:00:00
13.63,31.9,FE23BC74DC01,1628277300,06-08-2021 19:15:00
13.81,30.36,FE23BC74DC01,1628278200,06-08-2021 19:30:00
13.94,28.6,FE23BC74DC01,1628279100,06-08-2021 19:45:00
14,27.28,FE23BC74DC01,1628280000,06-08-2021 20:00:00
14.06,22.22,FE23BC74DC01,1628280900,06-08-2021 20:15:00
14.13,19.8,FE23BC74DC01,1628281800,06-08-2021 20:30:00
14.13,17.16,FE23BC74DC01,1628282700,06-08-2021 20:45:00
14.19,14.08,FE23BC74DC01,1628283600,06-08-2021 21:00:00
14.19,8.14,FE23BC74DC01,1628284500,06-08-2021 21:15:00
14.19,7.48,FE23BC74DC01,1628285400,06-08-2021 21:30:00
14.06,6.6,FE23BC74DC01,1628286300,06-08-2021 21:45:00
14,5.5,FE23BC74DC01,1628287200,06-08-2021 22:00:00
13.88,4.18,FE23BC74DC01,1628288100,06-08-2021 22:15:00
13.69,3.52,FE23BC74DC01,1628289000,06-08-2021 22:30:00
13.19,3.08,FE23BC74DC01,1628289900,06-08-2021 22:45:00
13.25,1.98,FE23BC74DC01,1628290800,06-08-2021 23:00:00
13.31,1.54,FE23BC74DC01,1628291700,06-08-2021 23:15:00
13.31,0.88,FE23BC74DC01,1628292600,06-08-2021 23:30:00
13.31,0.22,FE23BC74DC01,1628293500,06-08-2021 23:45:00
13.38,0,FE23BC74DC01,1628294400,07-08-2021 00:00:00
13.25,0,FE23BC74DC01,1628295300,07-08-2021 00:15:00
13.19,0,FE23BC74DC01,1628296200,07-08-2021 00:30:00
13.19,0,FE23BC74DC01,1628297100,07-08-2021 00:45:00
13.19,0,FE23BC74DC01,1628298000,07-08-2021 01:00:00
13.19,0,FE23BC74DC01,1628298900,07-08-2021 01:15:00
13,0,FE23BC74DC01,1628299800,07-08-2021 01:30:00
13,0,FE23BC74DC01,1628300700,07-08-2021 01:45:00
13,0,FE23BC74DC01,1628301600,07-08-2021 02:00:00
12.94,0,FE23BC74DC01,1628302500,07-08-2021 02:15:00
12.94,0,FE23BC74DC01,1628303400,07-08-2021 02:30:00
12.81,0,FE23BC74DC01,1628304300,07-08-2021 02:45:00
12.63,0,FE23BC74DC01,1628305200,07-08-2021 03:00:00
12.56,0,FE23BC74DC01,1628306100,07-08-2021 03:15:00
12.5,0,FE23BC74DC01,1628307000,07-08-2021 03:30:00
12.44,0,FE23BC74DC01,1628307900,07-08-2021 03:45:00
12.38,0,FE23BC74DC01,1628308800,07-08-2021 04:00:00
12.44,0,FE23BC74DC01,1628309700,07-08-2021 04:15:00
12.44,0,FE23BC74DC01,1628310600,07-08-2021 04:30:00
12.38,0,FE23BC74DC01,1628311500,07-08-2021 04:45:00
12.44,0,FE23BC74DC01,1628312400,07-08-2021 05:00:00
12.44,0,FE23BC74DC01,1628313300,07-08-2021 05:15:00
12.5,0,FE23BC74DC01,1628314200,07-08-2021 05:30:00
12.5,0,FE23BC74DC01,1628315100,07-08-2021 05:45:00
12.63,0,FE23BC74DC01,1628316000,07-08-2021 06:00:00
12.69,0,FE23BC74DC01,1628316900,07-08-2021 06:15:00
12.81,0,FE23BC74DC01,1628317800,07-08-2021 06:30:00
12.88,0,FE23BC74DC01,1628318700,07-08-2021 06:45:00
12.94,0,FE23BC74DC01,1628319600,07-08-2021 07:00:00
13,0,FE23BC74DC01,1628320500,07-08-2021 07:15:00
13.06,0,FE23BC74DC01,1628321400,07-08-2021 07:30:00
13.13,0,FE23BC74DC01,1628322300,07-08-2021 07:45:00
13.19,0,FE23BC74DC01,1628323200,07-08-2021 08:00:00
13.31,0,FE23BC74DC01,1628324100,07-08-2021 08:15:00
13.44,0,FE23BC74DC01,1628325000,07-08-2021 08:30:00
13.56,0,FE23BC74DC01,1628325900,07-08-2021 08:45:00
13.63,0,FE23BC74DC01,1628326800,07-08-2021 09:00:00
13.75,0,FE23BC74DC01,1628327700,07-08-2021 09:15:00
13.81,0,FE23BC74DC01,1628328600,07-08-2021 09:30:00
13.88,0.88,FE23BC74DC01,1628329500,07-08-2021 09:45:00
13.69,2.2,FE23BC74DC01,1628330400,07-08-2021 10:00:00
13.63,2.64,FE23BC74DC01,1628331300,07-08-2021 10:15:00
13.69,3.08,FE23BC74DC01,1628332200,07-08-2021 10:30:00
13.69,5.72,FE23BC74DC01,1628333100,07-08-2021 10:45:00
13.75,9.02,FE23BC74DC01,1628334000,07-08-2021 11:00:00
13.69,6.82,FE23BC74DC01,1628334900,07-08-2021 11:15:00
13.88,8.14,FE23BC74DC01,1628335800,07-08-2021 11:30:00
13.81,8.14,FE23BC74DC01,1628336700,07-08-2021 11:45:00
13.75,9.02,FE23BC74DC01,1628337600,07-08-2021 12:00:00
13.75,14.96,FE23BC74DC01,1628338500,07-08-2021 12:15:00
13.75,14.3,FE23BC74DC01,1628339400,07-08-2021 12:30:00
13.75,13.64,FE23BC74DC01,1628340300,07-08-2021 12:45:00
13.56,15.4,FE23BC74DC01,1628341200,07-08-2021 13:00:00
13.5,16.5,FE23BC74DC01,1628342100,07-08-2021 13:15:00
13.5,22.88,FE23BC74DC01,1628343000,07-08-2021 13:30:00
13.5,20.9,FE23BC74DC01,1628343900,07-08-2021 13:45:00
13.5,19.36,FE23BC74DC01,1628344800,07-08-2021 14:00:00
13.31,22.22,FE23BC74DC01,1628345700,07-08-2021 14:15:00
13.25,24.2,FE23BC74DC01,1628346600,07-08-2021 14:30:00
13.31,20.02,FE23BC74DC01,1628347500,07-08-2021 14:45:00
13.25,23.54,FE23BC74DC01,1628348400,07-08-2021 15:00:00
13.06,32.56,FE23BC74DC01,1628349300,07-08-2021 15:15:00
12.69,40.7,FE23BC74DC01,1628350200,07-08-2021 15:30:00
12.63,46.64,FE23BC74DC01,1628351100,07-08-2021 15:45:00
12.63,35.2,FE23BC74DC01,1628352000,07-08-2021 16:00:00
12.56,33,FE23BC74DC01,1628352900,07-08-2021 16:15:00
12.56,18.48,FE23BC74DC01,1628353800,07-08-2021 16:30:00
12.56,34.98,FE23BC74DC01,1628354700,07-08-2021 16:45:00
12.5,35.42,FE23BC74DC01,1628355600,07-08-2021 17:00:00
12.5,32.34,FE23BC74DC01,1628356500,07-08-2021 17:15:00
12.63,39.82,FE23BC74DC01,1628357400,07-08-2021 17:30:00
12.69,40.26,FE23BC74DC01,1628358300,07-08-2021 17:45:00
12.69,40.7,FE23BC74DC01,1628359200,07-08-2021 18:00:00
12.69,36.74,FE23BC74DC01,1628360100,07-08-2021 18:15:00
12.69,35.64,FE23BC74DC01,1628361000,07-08-2021 18:30:00
12.81,36.52,FE23BC74DC01,1628361900,07-08-2021 18:45:00
12.88,30.36,FE23BC74DC01,1628362800,07-08-2021 19:00:00
12.94,27.28,FE23BC74DC01,1628363700,07-08-2021 19:15:00
13.06,25.96,FE23BC74DC01,1628364600,07-08-2021 19:30:00
13.56,16.72,FE23BC74DC01,1628365500,07-08-2021 19:45:00
13.94,27.28,FE23BC74DC01,1628366400,07-08-2021 20:00:00
14.19,25.52,FE23BC74DC01,1628367300,07-08-2021 20:15:00
14.31,25.3,FE23BC74DC01,1628368200,07-08-2021 20:30:00
14.38,21.78,FE23BC74DC01,1628369100,07-08-2021 20:45:00
14.25,19.36,FE23BC74DC01,1628370000,07-08-2021 21:00:00
14,15.84,FE23BC74DC01,1628370900,07-08-2021 21:15:00
14.06,12.540000000000001,FE23BC74DC01,1628371800,07-08-2021 21:30:00
14.06,9.9,FE23BC74DC01,1628372700,07-08-2021 21:45:00
14.19,8.58,FE23BC74DC01,1628373600,07-08-2021 22:00:00
14.19,8.14,FE23BC74DC01,1628374500,07-08-2021 22:15:00
14.25,5.94,FE23BC74DC01,1628375400,07-08-2021 22:30:00
14.31,4.18,FE23BC74DC01,1628376300,07-08-2021 22:45:00
14.19,3.08,FE23BC74DC01,1628377200,07-08-2021 23:00:00
14.25,1.76,FE23BC74DC01,1628378100,07-08-2021 23:15:00
14.06,1.1,FE23BC74DC01,1628379000,07-08-2021 23:30:00
13.75,0.44,FE23BC74DC01,1628379900,07-08-2021 23:45:00
13.75,0,FE23BC74DC01,1628380800,08-08-2021 00:00:00
13.81,0,FE23BC74DC01,1628381700,08-08-2021 00:15:00
13.88,0,FE23BC74DC01,1628382600,08-08-2021 00:30:00
13.81,0,FE23BC74DC01,1628383500,08-08-2021 00:45:00
13.75,0,FE23BC74DC01,1628384400,08-08-2021 01:00:00
13.63,0,FE23BC74DC01,1628385300,08-08-2021 01:15:00
13.63,0,FE23BC74DC01,1628386200,08-08-2021 01:30:00
13.56,0,FE23BC74DC01,1628387100,08-08-2021 01:45:00
13.31,0,FE23BC74DC01,1628388000,08-08-2021 02:00:00
13.19,0,FE23BC74DC01,1628388900,08-08-2021 02:15:00
13.13,0,FE23BC74DC01,1628389800,08-08-2021 02:30:00
12.94,0,FE23BC74DC01,1628390700,08-08-2021 02:45:00
12.75,0,FE23BC74DC01,1628391600,08-08-2021 03:00:00
12.69,0,FE23BC74DC01,1628392500,08-08-2021 03:15:00
12.56,0,FE23BC74DC01,1628393400,08-08-2021 03:30:00
12.44,0,FE23BC74DC01,1628394300,08-08-2021 03:45:00
12.38,0,FE23BC74DC01,1628395200,08-08-2021 04:00:00
12.38,0,FE23BC74DC01,1628396100,08-08-2021 04:15:00
12.38,0,FE23BC74DC01,1628397000,08-08-2021 04:30:00
12.38,0,FE23BC74DC01,1628397900,08-08-2021 04:45:00
12.38,0,FE23BC74DC01,1628398800,08-08-2021 05:00:00
12.38,0,FE23BC74DC01,1628399700,08-08-2021 05:15:00
12.38,0,FE23BC74DC01,1628400600,08-08-2021 05:30:00
12.38,0,FE23BC74DC01,1628401500,08-08-2021 05:45:00
12.44,0,FE23BC74DC01,1628402400,08-08-2021 06:00:00
12.44,0,FE23BC74DC01,1628403300,08-08-2021 06:15:00
12.44,0,FE23BC74DC01,1628404200,08-08-2021 06:30:00
12.5,0,FE23BC74DC01,1628405100,08-08-2021 06:45:00
12.63,0,FE23BC74DC01,1628406000,08-08-2021 07:00:00
12.75,0,FE23BC74DC01,1628406900,08-08-2021 07:15:00
12.94,0,FE23BC74DC01,1628407800,08-08-2021 07:30:00
13.06,0,FE23BC74DC01,1628408700,08-08-2021 07:45:00
13.13,0,FE23BC74DC01,1628409600,08-08-2021 08:00:00
13.25,0,FE23BC74DC01,1628410500,08-08-2021 08:15:00
13.5,0,FE23BC74DC01,1628411400,08-08-2021 08:30:00
13.63,0,FE23BC74DC01,1628412300,08-08-2021 08:45:00
13.63,0,FE23BC74DC01,1628413200,08-08-2021 09:00:00
13.56,0,FE23BC74DC01,1628414100,08-08-2021 09:15:00
13.5,0,FE23BC74DC01,1628415000,08-08-2021 09:30:00
13.44,0.66,FE23BC74DC01,1628415900,08-08-2021 09:45:00
13.56,1.76,FE23BC74DC01,1628416800,08-08-2021 10:00:00
13.56,2.86,FE23BC74DC01,1628417700,08-08-2021 10:15:00
13.63,4.62,FE23BC74DC01,1628418600,08-08-2021 10:30:00
13.81,5.72,FE23BC74DC01,1628419500,08-08-2021 10:45:00
13.88,7.04,FE23BC74DC01,1628420400,08-08-2021 11:00:00
13.94,9.02,FE23BC74DC01,1628421300,08-08-2021 11:15:00
14,10.34,FE23BC74DC01,1628422200,08-08-2021 11:30:00
13.75,13.64,FE23BC74DC01,1628423100,08-08-2021 11:45:00
13.38,18.26,FE23BC74DC01,1628424000,08-08-2021 12:00:00
13.38,15.18,FE23BC74DC01,1628424900,08-08-2021 12:15:00
13.56,16.28,FE23BC74DC01,1628425800,08-08-2021 12:30:00
13.69,15.18,FE23BC74DC01,1628426700,08-08-2021 12:45:00
13.75,17.6,FE23BC74DC01,1628427600,08-08-2021 13:00:00
13.75,14.52,FE23BC74DC01,1628428500,08-08-2021 13:15:00
13.75,12.1,FE23BC74DC01,1628429400,08-08-2021 13:30:00
13.69,23.76,FE23BC74DC01,1628430300,08-08-2021 13:45:00
13.69,22.44,FE23BC74DC01,1628431200,08-08-2021 14:00:00
13.69,26.62,FE23BC74DC01,1628432100,08-08-2021 14:15:00
13.56,24.42,FE23BC74DC01,1628433000,08-08-2021 14:30:00
13.19,30.580000000000002,FE23BC74DC01,1628433900,08-08-2021 14:45:00
12.94,29.48,FE23BC74DC01,1628434800,08-08-2021 15:00:00
12.88,27.72,FE23BC74DC01,1628435700,08-08-2021 15:15:00
12.81,20.9,FE23BC74DC01,1628436600,08-08-2021 15:30:00
12.75,28.6,FE23BC74DC01,1628437500,08-08-2021 15:45:00
12.56,29.92,FE23BC74DC01,1628438400,08-08-2021 16:00:00
12.44,28.6,FE23BC74DC01,1628439300,08-08-2021 16:15:00
12.38,32.56,FE23BC74DC01,1628440200,08-08-2021 16:30:00
12.44,34.98,FE23BC74DC01,1628441100,08-08-2021 16:45:00
12.44,35.42,FE23BC74DC01,1628442000,08-08-2021 17:00:00
12.44,35.42,FE23BC74DC01,1628442900,08-08-2021 17:15:00
12.44,38.28,FE23BC74DC01,1628443800,08-08-2021 17:30:00
12.44,34.98,FE23BC74DC01,1628444700,08-08-2021 17:45:00
12.44,32.56,FE23BC74DC01,1628445600,08-08-2021 18:00:00
12.5,31.02,FE23BC74DC01,1628446500,08-08-2021 18:15:00
12.56,29.48,FE23BC74DC01,1628447400,08-08-2021 18:30:00
12.69,28.82,FE23BC74DC01,1628448300,08-08-2021 18:45:00
12.81,20.24,FE23BC74DC01,1628449200,08-08-2021 19:00:00
12.94,18.7,FE23BC74DC01,1628450100,08-08-2021 19:15:00
13,23.76,FE23BC74DC01,1628451000,08-08-2021 19:30:00
13.13,21.78,FE23BC74DC01,1628451900,08-08-2021 19:45:00
13.31,18.48,FE23BC74DC01,1628452800,08-08-2021 20:00:00
13.56,17.16,FE23BC74DC01,1628453700,08-08-2021 20:15:00
13.94,19.580000000000002,FE23BC74DC01,1628454600,08-08-2021 20:30:00
14.25,13.64,FE23BC74DC01,1628455500,08-08-2021 20:45:00
14.63,13.64,FE23BC74DC01,1628456400,08-08-2021 21:00:00
14.81,11.66,FE23BC74DC01,1628457300,08-08-2021 21:15:00
14.88,9.46,FE23BC74DC01,1628458200,08-08-2021 21:30:00
15.06,8.58,FE23BC74DC01,1628459100,08-08-2021 21:45:00
15.19,5.5,FE23BC74DC01,1628460000,08-08-2021 22:00:00
15.31,4.84,FE23BC74DC01,1628460900,08-08-2021 22:15:00
15.38,5.06,FE23BC74DC01,1628461800,08-08-2021 22:30:00
15.38,3.52,FE23BC74DC01,1628462700,08-08-2021 22:45:00
14.94,2.2,FE23BC74DC01,1628463600,08-08-2021 23:00:00
14.69,1.54,FE23BC74DC01,1628464500,08-08-2021 23:15:00
14.63,0.66,FE23BC74DC01,1628465400,08-08-2021 23:30:00
14.63,0.44,FE23BC74DC01,1628466300,08-08-2021 23:45:00
14.56,0,FE23BC74DC01,1628467200,09-08-2021 00:00:00
14.56,0,FE23BC74DC01,1628468100,09-08-2021 00:15:00
14.38,0,FE23BC74DC01,1628469000,09-08-2021 00:30:00
14.31,0,FE23BC74DC01,1628469900,09-08-2021 00:45:00
14.38,0,FE23BC74DC01,1628470800,09-08-2021 01:00:00
14.13,0,FE23BC74DC01,1628471700,09-08-2021 01:15:00
13.88,0,FE23BC74DC01,1628472600,09-08-2021 01:30:00
13.56,0,FE23BC74DC01,1628473500,09-08-2021 01:45:00
13.38,0,FE23BC74DC01,1628474400,09-08-2021 02:00:00
13.31,0,FE23BC74DC01,1628475300,09-08-2021 02:15:00
13.38,0,FE23BC74DC01,1628476200,09-08-2021 02:30:00
13.19,0,FE23BC74DC01,1628477100,09-08-2021 02:45:00
13.13,0,FE23BC74DC01,1628478000,09-08-2021 03:00:00
13.06,0,FE23BC74DC01,1628478900,09-08-2021 03:15:00
12.94,0,FE23BC74DC01,1628479800,09-08-2021 03:30:00
12.94,0,FE23BC74DC01,1628480700,09-08-2021 03:45:00
12.81,0,FE23BC74DC01,1628481600,09-08-2021 04:00:00
12.63,0,FE23BC74DC01,1628482500,09-08-2021 04:15:00
12.56,0,FE23BC74DC01,1628483400,09-08-2021 04:30:00
12.5,0,FE23BC74DC01,1628484300,09-08-2021 04:45:00
12.5,0,FE23BC74DC01,1628485200,09-08-2021 05:00:00
12.56,0,FE23BC74DC01,1628486100,09-08-2021 05:15:00
12.5,0,FE23BC74DC01,1628487000,09-08-2021 05:30:00
12.56,0,FE23BC74DC01,1628487900,09-08-2021 05:45:00
12.56,0,FE23BC74DC01,1628488800,09-08-2021 06:00:00
12.56,0,FE23BC74DC01,1628489700,09-08-2021 06:15:00
12.63,0,FE23BC74DC01,1628490600,09-08-2021 06:30:00
12.69,0,FE23BC74DC01,1628491500,09-08-2021 06:45:00
12.75,0,FE23BC74DC01,1628492400,09-08-2021 07:00:00
12.94,0,FE23BC74DC01,1628493300,09-08-2021 07:15:00
13.19,0,FE23BC74DC01,1628494200,09-08-2021 07:30:00
13.44,0,FE23BC74DC01,1628495100,09-08-2021 07:45:00
13.63,0,FE23BC74DC01,1628496000,09-08-2021 08:00:00
13.75,0,FE23BC74DC01,1628496900,09-08-2021 08:15:00
13.81,0,FE23BC74DC01,1628497800,09-08-2021 08:30:00
13.81,0,FE23BC74DC01,1628498700,09-08-2021 08:45:00
13.81,0,FE23BC74DC01,1628499600,09-08-2021 09:00:00
13.88,0,FE23BC74DC01,1628500500,09-08-2021 09:15:00
14,0,FE23BC74DC01,1628501400,09-08-2021 09:30:00
14.06,0.66,FE23BC74DC01,1628502300,09-08-2021 09:45:00
14.19,2.2,FE23BC74DC01,1628503200,09-08-2021 10:00:00
13.81,3.74,FE23BC74DC01,1628504100,09-08-2021 10:15:00
13.56,6.38,FE23BC74DC01,1628505000,09-08-2021 10:30:00
13.63,7.48,FE23BC74DC01,1628505900,09-08-2021 10:45:00
13.63,14.74,FE23BC74DC01,1628506800,09-08-2021 11:00:00
13.69,19.580000000000002,FE23BC74DC01,1628507700,09-08-2021 11:15:00
13.75,28.82,FE23BC74DC01,1628508600,09-08-2021 11:30:00
13.88,30.8,FE23BC74DC01,1628509500,09-08-2021 11:45:00
14,21.78,FE23BC74DC01,1628510400,09-08-2021 12:00:00
14.06,22.22,FE23BC74DC01,1628511300,09-08-2021 12:15:00
13.81,23.32,FE23BC74DC01,1628512200,09-08-2021 12:30:00
13.69,33,FE23BC74DC01,1628513100,09-08-2021 12:45:00
13.56,20.46,FE23BC74DC01,1628514000,09-08-2021 13:00:00
13.56,22,FE23BC74DC01,1628514900,09-08-2021 13:15:00
13.69,24.64,FE23BC74DC01,1628515800,09-08-2021 13:30:00
13.5,24.42,FE23BC74DC01,1628516700,09-08-2021 13:45:00
13.31,22.44,FE23BC74DC01,1628517600,09-08-2021 14:00:00
13.31,36.74,FE23BC74DC01,1628518500,09-08-2021 14:15:00
13.31,22.66,FE23BC74DC01,1628519400,09-08-2021 14:30:00
13.44,21.12,FE23BC74DC01,1628520300,09-08-2021 14:45:00
13.56,31.02,FE23BC74DC01,1628521200,09-08-2021 15:00:00
13.56,39.38,FE23BC74DC01,1628522100,09-08-2021 15:15:00
13.5,29.92,FE23BC74DC01,1628523000,09-08-2021 15:30:00
13.44,31.24,FE23BC74DC01,1628523900,09-08-2021 15:45:00
13.44,28.38,FE23BC74DC01,1628524800,09-08-2021 16:00:00
13.38,33.44,FE23BC74DC01,1628525700,09-08-2021 16:15:00
13.31,29.48,FE23BC74DC01,1628526600,09-08-2021 16:30:00
12.81,36.74,FE23BC74DC01,1628527500,09-08-2021 16:45:00
12.69,35.2,FE23BC74DC01,1628528400,09-08-2021 17:00:00
12.69,34.98,FE23BC74DC01,1628529300,09-08-2021 17:15:00
12.75,35.86,FE23BC74DC01,1628530200,09-08-2021 17:30:00
12.81,35.86,FE23BC74DC01,1628531100,09-08-2021 17:45:00
12.81,36.96,FE23BC74DC01,1628532000,09-08-2021 18:00:00
12.81,36.08,FE23BC74DC01,1628532900,09-08-2021 18:15:00
12.75,35.2,FE23BC74DC01,1628533800,09-08-2021 18:30:00
12.63,34.32,FE23BC74DC01,1628534700,09-08-2021 18:45:00
12.56,31.46,FE23BC74DC01,1628535600,09-08-2021 19:00:00
12.63,28.16,FE23BC74DC01,1628536500,09-08-2021 19:15:00
12.63,26.18,FE23BC74DC01,1628537400,09-08-2021 19:30:00
12.75,23.54,FE23BC74DC01,1628538300,09-08-2021 19:45:00
12.81,22.88,FE23BC74DC01,1628539200,09-08-2021 20:00:00
13,20.68,FE23BC74DC01,1628540100,09-08-2021 20:15:00
13.19,17.6,FE23BC74DC01,1628541000,09-08-2021 20:30:00
13.31,19.580000000000002,FE23BC74DC01,1628541900,09-08-2021 20:45:00
13.44,17.82,FE23BC74DC01,1628542800,09-08-2021 21:00:00
13.56,16.5,FE23BC74DC01,1628543700,09-08-2021 21:15:00
13.81,14.08,FE23BC74DC01,1628544600,09-08-2021 21:30:00
14,12.540000000000001,FE23BC74DC01,1628545500,09-08-2021 21:45:00
14.13,10.34,FE23BC74DC01,1628546400,09-08-2021 22:00:00
14.31,9.24,FE23BC74DC01,1628547300,09-08-2021 22:15:00
14.38,7.92,FE23BC74DC01,1628548200,09-08-2021 22:30:00
14.25,6.6,FE23BC74DC01,1628549100,09-08-2021 22:45:00
14.19,5.28,FE23BC74DC01,1628550000,09-08-2021 23:00:00
13.81,3.08,FE23BC74DC01,1628550900,09-08-2021 23:15:00
13.94,1.54,FE23BC74DC01,1628551800,09-08-2021 23:30:00
14.06,0.66,FE23BC74DC01,1628552700,09-08-2021 23:45:00
14.19,0,FE23BC74DC01,1628553600,10-08-2021 00:00:00
14.19,0,FE23BC74DC01,1628554500,10-08-2021 00:15:00
14,0,FE23BC74DC01,1628555400,10-08-2021 00:30:00
13.94,0,FE23BC74DC01,1628556300,10-08-2021 00:45:00
13.44,0,FE23BC74DC01,1628557200,10-08-2021 01:00:00
13.38,0,FE23BC74DC01,1628558100,10-08-2021 01:15:00
13.38,0,FE23BC74DC01,1628559000,10-08-2021 01:30:00
13.44,0,FE23BC74DC01,1628559900,10-08-2021 01:45:00
13.44,0,FE23BC74DC01,1628560800,10-08-2021 02:00:00
13.63,0,FE23BC74DC01,1628561700,10-08-2021 02:15:00
13.69,0,FE23BC74DC01,1628562600,10-08-2021 02:30:00
13.31,0,FE23BC74DC01,1628563500,10-08-2021 02:45:00
13.13,0,FE23BC74DC01,1628564400,10-08-2021 03:00:00
13.06,0,FE23BC74DC01,1628565300,10-08-2021 03:15:00
13.06,0,FE23BC74DC01,1628566200,10-08-2021 03:30:00
13.06,0,FE23BC74DC01,1628567100,10-08-2021 03:45:00
13.06,0,FE23BC74DC01,1628568000,10-08-2021 04:00:00
13.06,0,FE23BC74DC01,1628568900,10-08-2021 04:15:00
13,0,FE23BC74DC01,1628569800,10-08-2021 04:30:00
12.88,0,FE23BC74DC01,1628570700,10-08-2021 04:45:00
12.44,0,FE23BC74DC01,1628571600,10-08-2021 05:00:00
12.25,0,FE23BC74DC01,1628572500,10-08-2021 05:15:00
12.25,0,FE23BC74DC01,1628573400,10-08-2021 05:30:00
12.31,0,FE23BC74DC01,1628574300,10-08-2021 05:45:00
12.38,0,FE23BC74DC01,1628575200,10-08-2021 06:00:00
12.38,0,FE23BC74DC01,1628576100,10-08-2021 06:15:00
12.44,0,FE23BC74DC01,1628577000,10-08-2021 06:30:00
12.5,0,FE23BC74DC01,1628577900,10-08-2021 06:45:00
12.5,0,FE23BC74DC01,1628578800,10-08-2021 07:00:00
12.5,0,FE23BC74DC01,1628579700,10-08-2021 07:15:00
12.5,0,FE23BC74DC01,1628580600,10-08-2021 07:30:00
12.56,0,FE23BC74DC01,1628581500,10-08-2021 07:45:00
12.63,0,FE23BC74DC01,1628582400,10-08-2021 08:00:00
12.63,0,FE23BC74DC01,1628583300,10-08-2021 08:15:00
12.69,0,FE23BC74DC01,1628584200,10-08-2021 08:30:00
12.75,0,FE23BC74DC01,1628585100,10-08-2021 08:45:00
12.75,0,FE23BC74DC01,1628586000,10-08-2021 09:00:00
12.75,0,FE23BC74DC01,1628586900,10-08-2021 09:15:00
12.81,0,FE23BC74DC01,1628587800,10-08-2021 09:30:00
12.81,0.22,FE23BC74DC01,1628588700,10-08-2021 09:45:00
12.94,1.1,FE23BC74DC01,1628589600,10-08-2021 10:00:00
13.13,2.86,FE23BC74DC01,1628590500,10-08-2021 10:15:00
13.13,4.84,FE23BC74DC01,1628591400,10-08-2021 10:30:00
13.19,6.82,FE23BC74DC01,1628592300,10-08-2021 10:45:00
13.25,9.02,FE23BC74DC01,1628593200,10-08-2021 11:00:00
13.25,14.52,FE23BC74DC01,1628594100,10-08-2021 11:15:00
13.25,16.5,FE23BC74DC01,1628595000,10-08-2021 11:30:00
13.25,15.84,FE23BC74DC01,1628595900,10-08-2021 11:45:00
13.25,17.16,FE23BC74DC01,1628596800,10-08-2021 12:00:00
13.25,22.22,FE23BC74DC01,1628597700,10-08-2021 12:15:00
13.25,31.9,FE23BC74DC01,1628598600,10-08-2021 12:30:00
13.31,30.36,FE23BC74DC01,1628599500,10-08-2021 12:45:00
13.25,20.9,FE23BC74DC01,1628600400,10-08-2021 13:00:00
13.19,22.66,FE23BC74DC01,1628601300,10-08-2021 13:15:00
13.13,21.34,FE23BC74DC01,1628602200,10-08-2021 13:30:00
13.19,15.18,FE23BC74DC01,1628603100,10-08-2021 13:45:00
